0.6143573016768517;0.06335794534266286;0.267150955565362;-0.9851623125990331;0.12919636417976377
0.5762453124481466;0.08970771494720699;0.2170474218405241;-0.526217852354447;0.5515258620129553
0.5420682592885825;0.1207845359729257;0.18717539631352048;-0.8241417137285175;0.3888495448727527
0.5264991869379088;0.15764458884634822;0.18337350215553821;-0.34291634502092394;0.5831931025969215
0.523991257804685;0.1968746075549101;0.1779761702705455;-0.3037012960630562;0.5848693742568851
0.5226969957000157;0.23302302666533567;0.1779761702705455;-0.30197862917970186;0.5848953629647915
0.5212130981221348;0.2718151169043609;0.17705964221460335;-0.3037175476374274;0.5848693742568851
0.5074834898616135;0.30916461924373617;0.09820428392002443;-0.23198309836265396;0.5834919727378451
0.5323684048338081;0.34436634004501643;0.05784310397501612;0.1274367204322917;0.48040776282705155
0.5688779743138752;0.3751726758395507;0.0;0.2198756754560598;0.41826876222281384
0.6233365413334219;0.3865555959852263;0.9831290946739536;0.4301222930971438;0.008998590112595961
0.6765672186639231;0.3819734473664721;0.9778335992396212;0.4206313736643237;-0.0795969151403716
0.733050144360004;0.38756991560216775;0.978478563427136;0.43010604152277243;0.008296894999122673
0.791675950903376;0.3850325065286763;0.9717234122000068;0.40738634055174083;0.15640654135777998
0.8474145573671011;0.3877920998992121;0.9255236090838114;0.39126477877544374;-0.17261050073742978
0.8947143852729091;0.369515026420611;0.8800366611222377;0.29001747044244897;-0.3266325781447962
0.938174094846182;0.34441464097915653;0.7588852303201059;0.0641530898305771;-0.48568347053205396
0.95038187843418;0.30507192009093453;0.7505346413659663;-0.19515703083736247;-0.5539168231403455
0.9706918376151442;0.2729485788255145;0.7402152143657287;0.15425181814488265;-0.4379032310461106
0.9827621354850637;0.23511284708246255;0.7476153297803727;-0.2048104660138952;-0.5548394222710233
0.9882188962267282;0.1961726339787411;0.7379069214840965;-0.23016292203307198;-0.556762586656098
0.9888352115146658;0.15647570624015872;0.6344750330968465;-0.15314671108763667;-0.5486541097892967
0.9718628366622261;0.12105180114183405;0.5746291455921789;-0.7764758460975907;-0.4019348593036327
0.9301762187634818;0.0937070322940045;0.49876098985030043;-0.6686303985698614;-0.4691546523035742
0.8846020736638996;0.07658274111021306;0.4827726670966428;-0.9824157965302889;-0.11268054030523755
0.8286216819718295;0.06966926740363164;0.47136698462269594;-0.9924105147686182;-0.06978617790570019
0.7744286046147791;0.056956461537966185;0.43229573305271735;-0.8601552025352456;-0.3263207136499192
0.7190171193423442;0.052564296593496054;0.3996741233578872;-0.9870962499492139;0.12142574051574573
0.6624156714755062;0.05379114032065372;0.3523880647679826;-0.9842197212854996;-0.10609240285096133
0.6135892780103447;0.07192653105911065;0.29189721307580024;-0.8470889367407468;0.36665518832067456
0.5641323465967544;0.09198751903861824;0.24882039444651888;-0.699735911916467;0.4790303613080116
0.5440452090968136;0.12903111546177307;0.19511863946501917;-0.42137894608540205;0.5745518572180386
